event_id,source,latitude,longitude,event_date,date_precision,state,rainfall_6h,rainfall_24h,rainfall_72h,rainfall_7d,rainfall_available,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,landslide,missing_dem,missing_rainfall
340,GSI,25.65167,93.12083,2014,year,Assam,,,,,False,,,,,,False,1,True,True
341,GSI,25.65792,93.11811,2014,year,Assam,,,,,False,,,,,,False,1,True,True
342,GSI,25.65839,93.11808,2015,year,Assam,,,,,False,,,,,,False,1,True,True
343,GSI,25.67153,93.11522,2015,year,Assam,,,,,False,,,,,,False,1,True,True
344,GSI,25.72486,93.131083,2015,year,Assam,,,,,False,,,,,,False,1,True,True
345,GSI,25.72561,93.13075,2015,year,Assam,,,,,False,,,,,,False,1,True,True
346,GSI,25.75933,92.52258,,none,Assam,,,,,False,,,,,,False,1,True,True
347,GSI,25.79,91.24,,none,Assam,,,,,False,,,,,,False,1,True,True
348,GSI,25.79939,92.52653,,none,Assam,,,,,False,,,,,,False,1,True,True
349,GSI,25.809417,92.474833,2016,year,Assam,,,,,False,,,,,,False,1,True,True
350,GSI,25.81044,93.58616,,none,Assam,,,,,False,,,,,,False,1,True,True
351,GSI,25.81175,92.55003,,none,Assam,,,,,False,,,,,,False,1,True,True
352,GSI,25.812,92.55069,,none,Assam,,,,,False,,,,,,False,1,True,True
353,GSI,25.81236,92.55156,,none,Assam,,,,,False,,,,,,False,1,True,True
354,GSI,25.81428,92.55422,,none,Assam,,,,,False,,,,,,False,1,True,True
355,GSI,25.81542,92.5535,,none,Assam,,,,,False,,,,,,False,1,True,True
356,GSI,25.81678,92.71878,,none,Assam,,,,,False,,,,,,False,1,True,True
357,GSI,25.81689,92.71744,,none,Assam,,,,,False,,,,,,False,1,True,True
358,GSI,25.81756,93.10886,2015,year,Assam,,,,,False,,,,,,False,1,True,True
359,GSI,25.81806,92.74872,,none,Assam,,,,,False,,,,,,False,1,True,True
360,GSI,25.82108,92.544,,none,Assam,,,,,False,,,,,,False,1,True,True
361,GSI,25.822458,92.546381,,none,Assam,,,,,False,,,,,,False,1,True,True
362,GSI,25.82522,93.4243,,none,Assam,,,,,False,,,,,,False,1,True,True
363,GSI,25.82528,92.54775,,none,Assam,,,,,False,,,,,,False,1,True,True
364,GSI,25.82769,92.55658,,none,Assam,,,,,False,,,,,,False,1,True,True
365,GSI,25.83128,93.45257,,none,Assam,,,,,False,,,,,,False,1,True,True
366,GSI,25.84,91.35,2018,year,Assam,,,,,False,,,,,,False,1,True,True
367,GSI,25.84152,93.45138,,none,Assam,,,,,False,,,,,,False,1,True,True
368,GSI,25.84267,93.45244,,none,Assam,,,,,False,,,,,,False,1,True,True
369,GSI,25.84444,93.45331,,none,Assam,,,,,False,,,,,,False,1,True,True
370,GSI,25.84494,92.61514,,none,Assam,,,,,False,,,,,,False,1,True,True
371,GSI,25.84512,93.56682,,none,Assam,,,,,False,,,,,,False,1,True,True
372,GSI,25.84516,93.68408,,none,Assam,,,,,False,,,,,,False,1,True,True
373,GSI,25.84541,93.68312,,none,Assam,,,,,False,,,,,,False,1,True,True
374,GSI,25.8465,93.687,,none,Assam,,,,,False,,,,,,False,1,True,True
375,GSI,25.84782,93.70174,,none,Assam,,,,,False,,,,,,False,1,True,True
376,GSI,25.84875,92.68328,,none,Assam,,,,,False,,,,,,False,1,True,True
377,GSI,25.84967,92.69042,,none,Assam,,,,,False,,,,,,False,1,True,True
378,GSI,25.84992,92.69072,,none,Assam,,,,,False,,,,,,False,1,True,True
379,GSI,25.85072,93.56682,,none,Assam,,,,,False,,,,,,False,1,True,True
380,GSI,25.8515,92.69203,,none,Assam,,,,,False,,,,,,False,1,True,True
381,GSI,25.85167,92.58089,,none,Assam,,,,,False,,,,,,False,1,True,True
382,GSI,25.85189,93.56633,,none,Assam,,,,,False,,,,,,False,1,True,True
383,GSI,25.85487,93.56583,,none,Assam,,,,,False,,,,,,False,1,True,True
384,GSI,25.85498,93.56638,,none,Assam,,,,,False,,,,,,False,1,True,True
385,GSI,25.85544,92.57369,,none,Assam,,,,,False,,,,,,False,1,True,True
386,GSI,25.85992,92.72558,,none,Assam,,,,,False,,,,,,False,1,True,True
387,GSI,25.864186,92.571047,,none,Assam,,,,,False,,,,,,False,1,True,True
388,GSI,25.86958,92.59411,,none,Assam,,,,,False,,,,,,False,1,True,True
389,GSI,25.88494,93.45792,,none,Assam,,,,,False,,,,,,False,1,True,True
390,GSI,25.88692,92.61347,,none,Assam,,,,,False,,,,,,False,1,True,True
391,GSI,25.90653,92.65819,,none,Assam,,,,,False,,,,,,False,1,True,True
392,GSI,25.90692,92.64714,,none,Assam,,,,,False,,,,,,False,1,True,True
393,GSI,25.91,91.4,2017,year,Assam,,,,,False,,,,,,False,1,True,True
394,GSI,25.945,92.66358,,none,Assam,,,,,False,,,,,,False,1,True,True
395,GSI,25.946611,92.305361,2015,year,Assam,,,,,False,,,,,,False,1,True,True
396,GSI,25.95,91.28,2019,year,Assam,,,,,False,,,,,,False,1,True,True
397,GSI,25.95381,92.60444,,none,Assam,,,,,False,,,,,,False,1,True,True
398,GSI,25.95386,92.60367,,none,Assam,,,,,False,,,,,,False,1,True,True
399,GSI,25.95514,93.72997,,none,Assam,,,,,False,,,,,,False,1,True,True
400,GSI,25.95931,92.51753,,none,Assam,,,,,False,,,,,,False,1,True,True
401,GSI,25.96094,92.60122,,none,Assam,,,,,False,,,,,,False,1,True,True
402,GSI,25.961444,92.341333,,none,Assam,,,,,False,,,,,,False,1,True,True
403,GSI,25.96256,93.46922,,none,Assam,,,,,False,,,,,,False,1,True,True
404,GSI,25.96272,93.46964,,none,Assam,,,,,False,,,,,,False,1,True,True
405,GSI,25.965731,92.59267,,none,Assam,,,,,False,,,,,,False,1,True,True
406,GSI,25.96667,92.356917,2016,year,Assam,,,,,False,,,,,,False,1,True,True
407,GSI,25.968083,92.3575,,none,Assam,,,,,False,,,,,,False,1,True,True
408,GSI,25.977194,92.354778,2016,year,Assam,,,,,False,,,,,,False,1,True,True
409,GSI,25.98219,92.51892,,none,Assam,,,,,False,,,,,,False,1,True,True
410,GSI,25.98736,,,none,Assam,,,,,False,,,,,,False,1,True,True
411,GSI,26.006,90.595,,none,Assam,,,,,False,,,,,,False,1,True,True
412,GSI,26.012,92.264167,2016,year,Assam,,,,,False,,,,,,False,1,True,True
413,GSI,26.013528,92.266083,2016,year,Assam,,,,,False,,,,,,False,1,True,True
414,GSI,26.016389,92.48225,,none,Assam,,,,,False,,,,,,False,1,True,True
415,GSI,26.022833,92.274028,2016,year,Assam,,,,,False,,,,,,False,1,True,True
416,GSI,26.024167,92.475,,none,Assam,,,,,False,,,,,,False,1,True,True
417,GSI,26.030972,92.474139,2014,year,Assam,,,,,False,,,,,,False,1,True,True
418,GSI,26.031528,92.472778,2016,year,Assam,,,,,False,,,,,,False,1,True,True
419,GSI,26.031583,92.47375,2014,year,Assam,,,,,False,,,,,,False,1,True,True
420,GSI,26.03275,92.271861,,none,Assam,,,,,False,,,,,,False,1,True,True
421,GSI,26.033556,92.468056,2014,year,Assam,,,,,False,,,,,,False,1,True,True
422,GSI,26.035278,92.470861,2010,year,Assam,,,,,False,,,,,,False,1,True,True
423,GSI,26.036583,92.273056,,none,Assam,,,,,False,,,,,,False,1,True,True
424,GSI,26.039194,92.4595,2014,year,Assam,,,,,False,,,,,,False,1,True,True
425,GSI,26.039361,92.273806,,none,Assam,,,,,False,,,,,,False,1,True,True
426,GSI,26.0405,92.0355,,none,Assam,,,,,False,,,,,,False,1,True,True
427,GSI,26.042139,92.27525,,none,Assam,,,,,False,,,,,,False,1,True,True
428,GSI,26.043267,92.055531,,none,Assam,,,,,False,,,,,,False,1,True,True
429,GSI,26.043583,92.440528,2016,year,Assam,,,,,False,,,,,,False,1,True,True
430,GSI,26.043583,92.452222,2014,year,Assam,,,,,False,,,,,,False,1,True,True
431,GSI,26.043611,92.440944,2016,year,Assam,,,,,False,,,,,,False,1,True,True
432,GSI,26.043722,92.441472,2015,year,Assam,,,,,False,,,,,,False,1,True,True
433,GSI,26.045472,92.457417,2016,year,Assam,,,,,False,,,,,,False,1,True,True
434,GSI,26.045806,92.450778,,none,Assam,,,,,False,,,,,,False,1,True,True
435,GSI,26.048611,92.432194,2016,year,Assam,,,,,False,,,,,,False,1,True,True
436,GSI,26.050286,91.880072,,none,Assam,,,,,False,73.0,11.4053067724006,349.59228868750995,0.0020987308030405,4.875,True,1,False,True
437,GSI,26.056083,93.406528,,none,Assam,,,,,False,,,,,,False,1,True,True
438,GSI,26.058972,93.406972,,none,Assam,,,,,False,,,,,,False,1,True,True
439,GSI,26.061,90.605,,none,Assam,,,,,False,,,,,,False,1,True,True
440,GSI,26.061861,92.147889,,none,Assam,,,,,False,,,,,,False,1,True,True
441,GSI,26.0641,91.889136,,none,Assam,,,,,False,79.0,18.73542450156817,33.3106308245608,0.0020987308030405,8.0,True,1,False,True
442,GSI,26.065167,92.150639,,none,Assam,,,,,False,,,,,,False,1,True,True
443,GSI,26.071556,91.734028,,none,Assam,,,,,False,304.0,15.87114449861016,342.5972958686437,-0.0010493654015202,7.0,True,1,False,True
444,GSI,26.077653,91.982292,,none,Assam,,,,,False,190.0,18.39611021956601,42.03906386583625,0.0020987308030405,7.625,True,1,False,True
445,GSI,26.077806,92.170389,,none,Assam,,,,,False,,,,,,False,1,True,True
446,GSI,26.077844,92.035022,,none,Assam,,,,,False,,,,,,False,1,True,True
447,GSI,26.080139,92.032667,,none,Assam,,,,,False,,,,,,False,1,True,True
448,GSI,26.083972,92.14525,,none,Assam,,,,,False,,,,,,False,1,True,True
449,GSI,26.094578,92.135144,,none,Assam,,,,,False,,,,,,False,1,True,True
450,GSI,26.096722,92.43875,,none,Assam,,,,,False,,,,,,False,1,True,True
451,GSI,26.097986,91.980589,,none,Assam,,,,,False,92.0,22.991584612185576,336.3706222693432,-0.0073455578106418,10.625,True,1,False,True
452,GSI,26.098167,91.881278,2018-06-14,day,Assam,,,,,False,83.0,5.173666223068028,259.695153531234,0.0062961924091215,2.5,True,1,False,True
453,GSI,26.098222,92.439389,,none,Assam,,,,,False,,,,,,False,1,True,True
454,GSI,26.099975,91.876625,,none,Assam,,,,,False,94.0,13.284760772153454,149.03624346792648,-0.0020987308030405,5.75,True,1,False,True
455,GSI,26.101333,92.440556,2011,year,Assam,,,,,False,,,,,,False,1,True,True
456,GSI,26.10175,92.040222,,none,Assam,,,,,False,,,,,,False,1,True,True
457,GSI,26.102167,92.440472,2010,year,Assam,,,,,False,,,,,,False,1,True,True
458,GSI,26.102333,92.4415,2012,year,Assam,,,,,False,,,,,,False,1,True,True
459,GSI,26.102667,92.441639,2013,year,Assam,,,,,False,,,,,,False,1,True,True
460,GSI,26.102944,91.862111,,none,Assam,,,,,False,151.0,24.36231537367189,192.917812843934,-0.0146911156212836,11.125,True,1,False,True
461,GSI,26.103028,92.440889,2011,year,Assam,,,,,False,,,,,,False,1,True,True
462,GSI,26.105667,92.441,,none,Assam,,,,,False,,,,,,False,1,True,True
463,GSI,26.105806,91.62275,,none,Assam,,,,,False,64.0,18.087592036302915,317.0095538130212,0.0094442886136823,7.75,True,1,False,True
464,GSI,26.10711,91.78917,,none,Assam,,,,,False,68.0,13.87633791765804,90.93919094573558,0.0062961924091215,5.875,True,1,False,True
465,GSI,26.10725,92.44,2013,year,Assam,,,,,False,,,,,,False,1,True,True
466,GSI,26.107667,92.44003,,none,Assam,,,,,False,,,,,,False,1,True,True
467,GSI,26.108417,92.440222,2013,year,Assam,,,,,False,,,,,,False,1,True,True
468,GSI,26.109222,91.939,,none,Assam,,,,,False,75.0,19.95033538463994,321.3401917459099,0.0094442886136823,8.125,True,1,False,True
469,GSI,26.11,94.76,2018-06-14,day,Assam,,,,,False,,,,,,False,1,True,True
470,GSI,26.110056,91.908944,,none,Assam,,,,,False,101.0,10.70602424405599,99.86580694308437,0.0,4.75,True,1,False,True
471,GSI,26.110139,92.439333,2014,year,Assam,,,,,False,,,,,,False,1,True,True
472,GSI,26.110944,91.887917,,none,Assam,,,,,False,141.0,3.663309975174749,71.56505117707799,-0.0020987308030405,2.125,True,1,False,True
473,GSI,26.112083,92.091028,,none,Assam,,,,,False,,,,,,False,1,True,True
474,GSI,26.112667,91.853889,2018-08-24,day,Assam,,,,,False,188.0,23.50841437997025,294.17910714668915,0.0010493654015202,10.625,True,1,False,True
475,GSI,26.113639,92.441222,2010,year,Assam,,,,,False,,,,,,False,1,True,True
476,GSI,26.115139,91.837833,,none,Assam,,,,,False,144.0,8.243090303924172,296.565051177078,0.0073455578106418,4.375,True,1,False,True
477,GSI,26.116972,92.440083,2014,year,Assam,,,,,False,,,,,,False,1,True,True
478,GSI,26.117111,92.441028,2014,year,Assam,,,,,False,,,,,,False,1,True,True
479,GSI,26.117417,92.438667,2016,year,Assam,,,,,False,,,,,,False,1,True,True
480,GSI,26.118167,92.440944,2012,year,Assam,,,,,False,,,,,,False,1,True,True
481,GSI,26.119417,92.439972,2015,year,Assam,,,,,False,,,,,,False,1,True,True
482,GSI,26.121056,91.716389,,none,Assam,,,,,False,65.0,8.765430058668978,60.068488159492205,-0.0010493654015202,3.75,True,1,False,True
483,GSI,26.129583,91.938306,,none,Assam,,,,,False,98.0,14.06127937146008,235.53918372862825,-0.0020987308030405,5.875,True,1,False,True
484,GSI,26.13222,91.83972,,none,Assam,,,,,False,78.0,4.6529726577641535,5.710593137499629,0.0020987308030405,2.0,True,1,False,True
485,GSI,26.13442,91.7501,,none,Assam,,,,,False,92.0,11.073313653829873,155.55604521958347,0.0010493654015202,4.875,True,1,False,True
486,GSI,26.13611,91.74056,,none,Assam,,,,,False,86.0,26.544513096018783,19.90374953730783,0.0020987308030405,12.25,True,1,False,True
487,GSI,26.149444,91.748,,none,Assam,,,,,False,136.0,22.944607384324176,201.9031780818392,-0.0010493654015202,10.75,True,1,False,True
488,GSI,26.1505375,91.72798139,2023-06-17,day,Assam,,,,,False,76.0,17.484891943771093,107.96913974015702,0.0073455578106418,8.125,True,1,False,True
489,GSI,26.153556,92.038694,,none,Assam,,,,,False,,,,,,False,1,True,True
490,GSI,26.15428,91.79264,2017-06-13,day,Assam,,,,,False,78.0,7.158393940973653,249.22774531795417,-0.0031480962045607,3.75,True,1,False,True
491,GSI,26.15461,91.80086,,none,Assam,,,,,False,79.0,6.00114000837027,285.6422464572087,-0.0020987308030405,2.625,True,1,False,True
492,GSI,26.15478,91.77411,,none,Assam,,,,,False,105.0,11.761582703645317,13.495733280795804,-0.0052468270076012,4.875,True,1,False,True
493,GSI,26.155,91.798167,,none,Assam,,,,,False,86.0,12.998582101706528,52.1250163489018,0.0178392118258443,7.0,True,1,False,True
494,GSI,26.158639,91.921889,,none,Assam,,,,,False,119.0,1.994969777336083,125.5376777919744,-0.0020987308030405,1.625,True,1,False,True
495,GSI,26.159139,91.915583,,none,Assam,,,,,False,101.0,15.420145229307998,176.6335393365702,0.0104936540152025,6.75,True,1,False,True
496,GSI,26.159333,91.917611,,none,Assam,,,,,False,106.0,9.450947006055436,228.9451862290376,0.004197461606081,4.875,True,1,False,True
497,GSI,26.1625,91.71444,,none,Assam,,,,,False,71.0,11.351468825007537,311.72951207681643,0.0104936540152025,5.375,True,1,False,True
498,GSI,26.166583,91.714806,,none,Assam,,,,,False,128.0,23.36795778655054,169.7431801583036,0.012592384818243,10.625,True,1,False,True
499,GSI,26.171972,92.002611,,none,Assam,,,,,False,,,,,,False,1,True,True
500,GSI,26.172917,92.762778,2016,year,Assam,,,,,False,,,,,,False,1,True,True
501,GSI,26.1755,91.76175,2016,year,Assam,,,,,False,62.0,5.325748433728877,177.51044707800085,0.0031480962045607,2.0,True,1,False,True
502,GSI,26.17672,91.78672,,none,Assam,,,,,False,85.0,26.18388311465157,329.84545208208385,-0.0010493654015202,12.0,True,1,False,True
503,GSI,26.17672,91.76525,2017-06-13,day,Assam,,,,,False,87.0,17.08301051739769,288.434948822922,-0.0020987308030405,7.5,True,1,False,True
504,GSI,26.17756,91.76589,2017-06-13,day,Assam,,,,,False,96.0,16.712120592941947,259.90249561592475,-0.0010493654015202,7.5,True,1,False,True
505,GSI,26.17806,91.76083,,none,Assam,,,,,False,61.0,12.784063303046564,357.9545915111128,0.0094442886136823,5.625,True,1,False,True
506,GSI,26.18842,91.85125,2017-06-16,day,Assam,,,,,False,96.0,28.04362794561861,161.84050953321324,0.0272835004395266,12.875,True,1,False,True
507,GSI,26.18867,91.76694,,none,Assam,,,,,False,111.0,10.16838913131816,208.3007557660064,0.0020987308030405,4.375,True,1,False,True
508,GSI,26.18917,91.80111,,none,Assam,,,,,False,80.0,13.258349488189092,250.9422954898717,0.0020987308030405,5.375,True,1,False,True
509,GSI,26.189306,91.787944,,none,Assam,,,,,False,70.0,9.318153367562358,15.751173663453017,0.0031480962045607,3.75,True,1,False,True
510,GSI,26.1895,91.787167,2016,year,Assam,,,,,False,70.0,11.687808838918643,356.6335393365702,0.0073455578106418,4.75,True,1,False,True
511,GSI,26.19025,91.806472,,none,Assam,,,,,False,84.0,17.329380460246153,2.231174608031239,0.0115430194167228,7.5,True,1,False,True
512,GSI,26.190389,91.809944,2016,year,Assam,,,,,False,94.0,20.44957527203876,357.5104470780008,0.004197461606081,8.75,True,1,False,True
513,GSI,26.19081,91.84528,2017-07-04,day,Assam,,,,,False,67.0,20.129905273065983,315.89517371021105,-0.0031480962045607,9.0,True,1,False,True
514,GSI,26.191667,91.803611,,none,Assam,,,,,False,84.0,13.836847559542994,133.66778014613035,0.0062961924091215,5.75,True,1,False,True
515,GSI,26.19167,91.79028,,none,Assam,,,,,False,91.0,14.229516213040426,199.5922818910516,-0.004197461606081,6.125,True,1,False,True
516,GSI,26.192444,91.764222,2016,year,Assam,,,,,False,101.0,12.776185407118922,90.0,-0.0020987308030405,5.25,True,1,False,True
517,GSI,26.195306,91.765639,2018-08-24,day,Assam,,,,,False,85.0,6.565907183374225,129.28940686250036,-0.012592384818243,4.25,True,1,False,True
518,GSI,26.195528,91.780556,2016,year,Assam,,,,,False,165.0,18.4468876710308,146.88865803962798,0.004197461606081,7.625,True,1,False,True
519,GSI,26.19622,91.76336,2011-03-23,day,Assam,,,,,False,90.0,3.706887929602367,90.0,0.004197461606081,2.75,True,1,False,True
520,GSI,26.198,90.298,,none,Assam,,,,,False,,,,,,False,1,True,True
521,GSI,26.20261,91.14528,2009-08-20,day,Assam,,,,,False,37.0,5.645604202659949,55.00797980144134,0.0136417502197633,2.125,True,1,False,True
522,GSI,26.20536,91.86497,2017-07-03,day,Assam,,,,,False,69.0,14.636885137320926,299.74488129694225,0.008394923212162,6.25,True,1,False,True
523,GSI,26.205583,91.963222,,none,Assam,,,,,False,70.0,13.771943767699913,97.59464336859143,0.0094442886136823,5.875,True,1,False,True
524,GSI,26.211111,91.684167,,none,Assam,,,,,False,65.0,13.858403928440394,246.80140948635184,-0.0020987308030405,6.0,True,1,False,True
525,GSI,26.250333,91.976694,,none,Assam,,,,,False,70.0,18.54790617897704,17.56027205180068,-0.008394923212162,8.125,True,1,False,True
526,GSI,26.256139,91.711583,,none,Assam,,,,,False,82.0,17.21919699868445,241.09081634885217,-0.004197461606081,7.625,True,1,False,True
527,GSI,26.297306,93.211833,,none,Assam,,,,,False,,,,,,False,1,True,True
528,GSI,26.297778,93.211111,,none,Assam,,,,,False,,,,,,False,1,True,True
529,GSI,26.298389,93.21625,,none,Assam,,,,,False,,,,,,False,1,True,True
530,GSI,26.302944,93.225389,,none,Assam,,,,,False,,,,,,False,1,True,True
531,GSI,26.303333,93.225694,,none,Assam,,,,,False,,,,,,False,1,True,True
532,GSI,26.307972,93.275722,,none,Assam,,,,,False,,,,,,False,1,True,True
533,GSI,26.314847,93.256125,,none,Assam,,,,,False,,,,,,False,1,True,True
534,GSI,26.314964,93.256408,,none,Assam,,,,,False,,,,,,False,1,True,True
535,GSI,26.323083,93.093167,,none,Assam,,,,,False,,,,,,False,1,True,True
536,GSI,26.32685,93.267639,,none,Assam,,,,,False,,,,,,False,1,True,True
537,GSI,26.3287,93.269194,,none,Assam,,,,,False,,,,,,False,1,True,True
538,GSI,26.339833,93.099972,,none,Assam,,,,,False,,,,,,False,1,True,True
539,GSI,26.34075,93.78861,,none,Assam,,,,,False,,,,,,False,1,True,True
540,GSI,26.3466,93.7356,,none,Assam,,,,,False,,,,,,False,1,True,True
541,GSI,26.347417,93.2982,,none,Assam,,,,,False,,,,,,False,1,True,True
542,GSI,26.3477,93.7399,,none,Assam,,,,,False,,,,,,False,1,True,True
543,GSI,26.3478,93.7417,,none,Assam,,,,,False,,,,,,False,1,True,True
544,GSI,26.34838,93.78208,,none,Assam,,,,,False,,,,,,False,1,True,True
545,GSI,26.34938,93.78091,,none,Assam,,,,,False,,,,,,False,1,True,True
546,GSI,26.35622,93.77941,,none,Assam,,,,,False,,,,,,False,1,True,True
547,GSI,26.3733,90.5499,,none,Assam,,,,,False,,,,,,False,1,True,True
548,GSI,26.37456,91.84561,2017-07-04,day,Assam,,,,,False,61.0,3.374127557615511,15.94539590092286,0.0,1.5,True,1,False,True
549,GSI,26.3848,90.5943,,none,Assam,,,,,False,,,,,,False,1,True,True
550,GSI,26.394,90.48,,none,Assam,,,,,False,,,,,,False,1,True,True
551,GSI,26.483278,93.181306,,none,Assam,,,,,False,,,,,,False,1,True,True
552,GSI,26.51925,93.47147,,none,Assam,,,,,False,,,,,,False,1,True,True
553,GSI,26.5235,93.28166,,none,Assam,,,,,False,,,,,,False,1,True,True
554,GSI,26.54,94.37,2019,year,Assam,,,,,False,,,,,,False,1,True,True
557,GSI,26.55,94.36,2019,year,Assam,,,,,False,,,,,,False,1,True,True
561,GSI,26.56,94.36,2019,year,Assam,,,,,False,,,,,,False,1,True,True
567,GSI,26.56111,93.04925,,none,Assam,,,,,False,,,,,,False,1,True,True
568,GSI,26.56252,93.05658,,none,Assam,,,,,False,,,,,,False,1,True,True
569,GSI,26.57,94.35,,none,Assam,,,,,False,,,,,,False,1,True,True
570,GSI,26.57411,93.09811,,none,Assam,,,,,False,,,,,,False,1,True,True
571,GSI,26.57436,93.10647,,none,Assam,,,,,False,,,,,,False,1,True,True
572,GSI,26.57447,93.66297,,none,Assam,,,,,False,,,,,,False,1,True,True
573,GSI,26.57455,93.11244,,none,Assam,,,,,False,,,,,,False,1,True,True
574,GSI,26.57455,93.11244,,none,Assam,,,,,False,,,,,,False,1,True,True
575,GSI,26.57463,93.11297,,none,Assam,,,,,False,,,,,,False,1,True,True
576,GSI,26.57708,93.65836,,none,Assam,,,,,False,,,,,,False,1,True,True
577,GSI,26.57719,93.10008,,none,Assam,,,,,False,,,,,,False,1,True,True
578,GSI,26.58,94.35,,none,Assam,,,,,False,,,,,,False,1,True,True
580,GSI,26.59011,93.57466,,none,Assam,,,,,False,,,,,,False,1,True,True
581,GSI,26.59041,93.47616,,none,Assam,,,,,False,,,,,,False,1,True,True
582,GSI,26.59416,93.547361,,none,Assam,,,,,False,,,,,,False,1,True,True
583,GSI,26.6,94.34,,none,Assam,,,,,False,,,,,,False,1,True,True
584,GSI,26.6,94.35,2018,year,Assam,,,,,False,,,,,,False,1,True,True
587,GSI,26.60275,93.48408,,none,Assam,,,,,False,,,,,,False,1,True,True
588,GSI,26.60358,93.481,,none,Assam,,,,,False,,,,,,False,1,True,True
589,GSI,26.88969,92.12266,2021-04-28,day,Assam,,,,,False,,,,,,False,1,True,True
590,GSI,26.89074,92.12068,2021-04-28,day,Assam,,,,,False,,,,,,False,1,True,True
591,GSI,26.9174,92.77163,,none,Assam,,,,,False,,,,,,False,1,True,True
592,GSI,26.92013,92.75994,,none,Assam,,,,,False,,,,,,False,1,True,True
593,GSI,26.92088,92.75933,,none,Assam,,,,,False,,,,,,False,1,True,True
594,GSI,26.92216,92.7678,,none,Assam,,,,,False,,,,,,False,1,True,True
595,GSI,26.9231,92.76755,,none,Assam,,,,,False,,,,,,False,1,True,True
596,GSI,26.92666,92.73966,,none,Assam,,,,,False,,,,,,False,1,True,True
597,GSI,26.93362,92.70757,,none,Assam,,,,,False,,,,,,False,1,True,True
598,GSI,26.93438,92.729,,none,Assam,,,,,False,,,,,,False,1,True,True
599,GSI,26.9358,92.70369,,none,Assam,,,,,False,,,,,,False,1,True,True
600,GSI,26.93586,92.70441,,none,Assam,,,,,False,,,,,,False,1,True,True
601,GSI,26.93597,92.70455,,none,Assam,,,,,False,,,,,,False,1,True,True
