event_id,source,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue
21938,GSI,Mizoram,Aizawl,Tlungvel Presbyterian church slide,"Tlungvel village (near the
Presbyterian church)",23.613722,92.851889,True,,False,2016,year,2016,Earth,Flow,,,,,,False,outside_current_dem_coverage
21939,GSI,Mizoram,Mamit,,"North of Hreichuk, PMGSY W
Lungdar - Darung",23.615139,92.594944,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21940,GSI,Mizoram,Champhai,,8.5km S of Dulte,23.617227,93.042191,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21941,GSI,Mizoram,Mamit,,"East of Khawrihnin; Agri-link
Road Tlawng river, Agri-link
Road",23.618083,92.645028,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21942,GSI,Mizoram,Champhai,,500m W of Vapar,23.618316,93.342403,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21943,GSI,Mizoram,Mamit,,"South East of Peihte Bawk
Khawrihnin; Agri-link Road
Tlawng river, Agri-link Road",23.618722,92.627389,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21944,GSI,Mizoram,Mamit,,"East of Khawrihnin; Agri-link
Road Tlawng river, Agri-link
Road",23.618917,92.642611,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21945,GSI,Mizoram,Mamit,,"East of Khawrihnin; Agri-link
Road Tlawng river, Agri-link
Road",23.619583,92.634417,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21946,GSI,Mizoram,Champhai,,1km W of Vapar,23.619791,93.33801,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21947,GSI,Mizoram,Mamit,,"Seventh Day School, Khawrihnin",23.621722,92.623583,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21948,GSI,Mizoram,Mamit,,"W of Khawrihnin; Agri-link Road
Tlawng river, Agri-link Road",23.625444,92.614889,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21949,GSI,Mizoram,Aizawl,,"Towards Lenchim from
Mualpheng-Lenchim-Ruallung
cross road",23.626194,92.962111,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21950,GSI,Mizoram,Champhai,,10.5km S of Dulte,23.626738,93.033627,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21951,GSI,Mizoram,Champhai,,"500m from Kawlkulh highway
restaurant towards Dulte",23.629553,93.077474,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21952,GSI,Mizoram,Champhai,,"700m from Kawlkulh highway
restaurent towards Dulte",23.630914,93.079723,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21953,GSI,Mizoram,Champhai,,11.5km S of Dulte,23.631956,93.033971,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21954,GSI,Mizoram,Champhai,,12km S of Dulte,23.63341,93.033595,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21955,GSI,Mizoram,Champhai,,3.5km S of Dulte,23.633591,93.048668,True,,False,,none,,Soil,Flow,,,,,,False,outside_current_dem_coverage
21956,GSI,Mizoram,Champhai,,"5km towards chimluang project
road from junction",23.635122,93.065289,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
21957,GSI,Mizoram,Champhai,,"2km N from kawlkulh towrds
Dulte",23.635733,93.07666,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21958,GSI,Mizoram,Champhai,,1km N of kawlkulh (Ngopa road),23.636647,93.082939,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21959,GSI,Mizoram,Champhai,,1km N of kawlkulh (Ngopa road),23.636699,93.083183,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21960,GSI,Mizoram,Mamit,,"South of Lungdar Tlang, W
Lungdar, PMGSY W Lungdar -
Darung",23.637472,92.595278,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21961,GSI,Mizoram,Champhai,,"3.2km toowards chimluang
project road from junction",23.6377,93.066302,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
21962,GSI,Mizoram,Champhai,,"2.5 km N of kawlkulh towards
Dulte",23.63797,93.078826,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21963,GSI,Mizoram,Champhai,,"3km towards Chimluang project
from junction",23.638822,93.066182,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
21964,GSI,Mizoram,Champhai,,"2.5km towards Chimluang
project road from junction",23.639272,93.066239,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
21965,GSI,Mizoram,Aizawl,,13.5km S OF Dulte,23.639484,93.032189,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21966,GSI,Mizoram,Champhai,,5km NW of Vapar,23.640073,93.315306,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21967,GSI,Mizoram,Champhai,,6km N of Vapar,23.640448,93.343559,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21968,GSI,Mizoram,Champhai,,"2 km N of kawlkulh (Ngopa
road)",23.640693,93.084944,True,,False,2017,year,2017,Rock,Slide,,,,,,False,outside_current_dem_coverage
21969,GSI,Mizoram,Champhai,,"2.2km N of Kawlkulh (Ngopa
road)",23.64119,93.085929,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21970,GSI,Mizoram,Champhai,,"1km towards Chimluang project
road from junction",23.644469,93.068299,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
21971,GSI,Mizoram,Aizawl,,"East of Ruallung village, on
Ruallung-Mualpheng road",23.6445,92.990194,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21972,GSI,Mizoram,Champhai,,"3.5km N OF kawlkulh towards
Dulte",23.644962,93.076363,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21973,GSI,Mizoram,Champhai,,Near Chimluang road project,23.646848,93.068776,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21974,GSI,Mizoram,Champhai,,7km NW of Vapar,23.647342,93.303877,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21975,GSI,Mizoram,Champhai,,7.5km NW of Vapar,23.647375,93.303415,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21976,GSI,Mizoram,Champhai,,3km E of Dulte,23.647593,93.068219,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21977,GSI,Mizoram,Champhai,,8km NW of Vapar,23.647667,93.299727,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21978,GSI,Mizoram,Champhai,,9km NW of Vapar,23.648967,93.291988,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21979,GSI,Mizoram,Aizawl,,15km S of Dulte,23.650925,93.030704,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21980,GSI,Mizoram,Aizawl,,"1km Southwest of Samtlang, N.
Lungleng - Aizawl Rd",23.652972,92.6985,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21981,GSI,Mizoram,Aizawl,,20.5km E of Keifang,23.653812,93.029927,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21982,GSI,Mizoram,Champhai,,1km S of Murlen,23.654025,93.287022,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21983,GSI,Mizoram,Aizawl,,"About 17 Km from Seling on SH
Seling-Keifang.",23.654361,92.932389,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21984,GSI,Mizoram,Aizawl,,"South of Keifang village on SH
Keifang-Seling road.",23.654556,92.965056,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21985,GSI,Mizoram,Aizawl,,"west of Samtlang, N. Lungleng -
Aizawl Rd",23.65475,92.690083,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21986,GSI,Mizoram,Aizawl,,"NW of Lenchim village,
Mualpheng-Lenchim Rd",23.655417,92.957167,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21987,GSI,Mizoram,Aizawl,,"About 3km South of Keifang
village on SH Keifang-Seling
road.",23.656556,92.964611,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21988,GSI,Mizoram,Aizawl,,8.6km E of Saitual,23.657,93.028012,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21989,GSI,Mizoram,Champhai,,0.5 km S of Murlen,23.657018,93.286924,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21990,GSI,Mizoram,Champhai,,"6.8km N of kawlkulh (Ngopa
road)",23.657186,93.087169,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21991,GSI,Mizoram,Mamit,,"North of W Lungdar, PMGSY
Darung - W Lungdar -
Chungtlang - Rulpuihlim",23.657194,92.5905,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21992,GSI,Mizoram,Aizawl,,"2.5 km West of Samtlang,
N.Lungleng - Aizawl Rd",23.657278,92.704583,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21993,GSI,Mizoram,Aizawl,,"2.9 km south of Keifang village
on SH Keifang-Seling road",23.657444,92.963889,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21994,GSI,Mizoram,Champhai,,11.5km N of Vapar,23.657642,93.349683,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21995,GSI,Mizoram,Aizawl,,"1.9 km south of Keifang village
on SH Keifang-Seling road near
water reservoir",23.658861,92.963722,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21996,GSI,Mizoram,Aizawl,,"2 km south of Keifang village on
SH Keifang-Seling road near
water reservoir",23.658944,92.964056,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
21997,GSI,Mizoram,Champhai,,12 km N of Vapar,23.659891,93.349052,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21998,GSI,Mizoram,Champhai,,Murlen village,23.660361,93.285548,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
21999,GSI,Mizoram,Aizawl,Keifang Slide,20km E of Keifang,23.663354,93.023297,True,,False,2017,year,2017,Rock,Slide,,,,,,False,outside_current_dem_coverage
22000,GSI,Mizoram,Mamit,,"North of W Lungdar, PMGSY
Darung - W Lungdar -
Chungtlang - Rulpuihlim",23.664583,92.590111,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22001,GSI,Mizoram,Aizawl,,"East of Keifang, SH- Keifang-
Champhai road",23.665806,92.969556,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22002,GSI,Mizoram,Aizawl,,"16.5 Km from Seling aon SH
Seling-Champhai rd",23.665806,92.892639,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22003,GSI,Mizoram,Aizawl,,"Keifang, SH- Keifang- Champhai
road",23.666361,92.975972,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22004,GSI,Mizoram,Champhai,,13.5 km N of Vapar,23.666608,93.350691,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22005,GSI,Mizoram,Aizawl,,"16 Km stone (seling) on SH
Keifang-Seling.",23.666722,92.890889,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22006,GSI,Mizoram,Aizawl,,"Keifang, BRTF Quarry, SH-
Keifang- Champhai road",23.667306,92.978028,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22007,GSI,Mizoram,Aizawl,,"Keifang, SH- Keifang- Champhai
road",23.667361,92.978,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22009,GSI,Mizoram,Aizawl,,"About 1.500km South of Turini
bridge, on SH Seling-Champhai
rd",23.669056,92.888889,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22010,GSI,Mizoram,Mamit,,"NW of Reiek Tlang, SH Reiek -
Chungtlang - Rulpuihlim",23.669278,92.592278,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22011,GSI,Mizoram,Aizawl,,"19.5 km E of keifang (kawlkulh
road)",23.66958,93.02425,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22012,GSI,Mizoram,Mamit,,"NE of Reiek Tlang, SH Reiek -
Chungtlang - Rulpuihlim",23.669694,92.592667,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22013,GSI,Mizoram,Aizawl,,"Keifang village, Play Ground,
Saitual - Phullen Rd",23.670389,92.964417,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22014,GSI,Mizoram,Aizawl,,"About 3km North of
Hungohmun, SH-Aizawl -
Lunglei road",23.670556,92.728528,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22015,GSI,Mizoram,Aizawl,,"Seling-Champhai SH about
1.3km South of Turini bridge, on
SH Seling-Champhai rd",23.671,92.888333,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22016,GSI,Mizoram,Champhai,,15.5 km n of Vapar,23.672022,93.349595,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22017,GSI,Mizoram,Champhai,,15km N of Vapar,23.673104,93.349412,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22018,GSI,Mizoram,Mamit,,"SW slope of Reiek Tlang, SH
Reiek - Chungtlang - Rulpuihlim",23.674167,92.596889,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22019,GSI,Mizoram,Mamit,,"South of Chungtlang, SH-Reiek-
Mamit-Aizawl",23.67425,92.587278,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22020,GSI,Mizoram,Mamit,,"SW slope of Reiek Tlang, SH
Reiek - Chungtlang - Rulpuihlim",23.674694,92.597361,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22021,GSI,Mizoram,Aizawl,,"18.5km E of Keifang (kawlkulh
road)",23.675142,93.023551,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22022,GSI,Mizoram,Mamit,,"SW slope of Reiek Tlang, SH
Reiek - Chungtlang - Rulpuihlim",23.675722,92.598639,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22023,GSI,Mizoram,Champhai,,2km N of Tawitakawn,23.677967,93.087973,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22024,GSI,Mizoram,Mamit,,"South of Chungtlang, SH-Reiek-
Mamit-Aizawl",23.678583,92.571583,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22025,GSI,Mizoram,Aizawl,,"16.5 km E of Keifang (Kawlkulh
road)",23.68054,93.020091,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22026,GSI,Mizoram,Mamit,,"South of Chungtlang, SH-Reiek-
Mamit-Aizawl",23.68075,92.571917,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22027,GSI,Mizoram,Aizawl,,"western slope of 1052 peak, S
of Thingsultliah Hospital",23.680931,92.859617,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22028,GSI,Mizoram,Aizawl,,"14.5km E of Keifang (Kawlkulh
road)",23.681206,93.019927,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22029,GSI,Mizoram,Aizawl,,"Hlimen, Hlimen Landslide on SH-
Aizawl-Hlimen-Lungleng Rd",23.681531,92.718606,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22030,GSI,Mizoram,Champhai,,14km E of Saitual,23.681548,93.030106,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22031,GSI,Mizoram,Mamit,,"Western slope of Reiek Tlang
(1485m), SH Reiek - Chungtlang -
Rulpuihlim",23.681778,92.602611,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22032,GSI,Mizoram,Aizawl,,"About 2km south of
thingsulthliah, 1km SW
Thingsultliah Hospital",23.682158,92.858383,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22033,GSI,Mizoram,Mamit,,"South of Chungtlang, SH-Reiek-
Mamit-Aizawl",23.68225,92.573694,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22034,GSI,Mizoram,Champhai,,"~1km towards tualcheng from
road junction",23.682274,93.350321,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22035,GSI,Mizoram,Mamit,,"Western slope of Reiek Tlang
(1485m), SH Reiek - Chungtlang -
Rulpuihlim",23.682611,92.602028,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22036,GSI,Mizoram,Mamit,,"Western slope of Reiek Tlang
(1485m), SH Reiek - Chungtlang -
Rulpuihlim",23.683417,92.601222,True,,False,,none,,Rock,Fall,,,,,,False,outside_current_dem_coverage
22037,GSI,Mizoram,Mamit,,"Western slope of Reiek Tlang
(1485m), SH Reiek - Chungtlang -
Rulpuihlim",23.684222,92.599917,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22038,GSI,Mizoram,Mamit,,"Chungtlang, SH-Reiek- Mamit-
Aizawl",23.684472,92.573694,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22039,GSI,Mizoram,Champhai,,3.5km N of Tawitakwan,23.684707,93.088283,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22040,GSI,Mizoram,Champhai,,13 km E of Saitual,23.685602,93.028404,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22041,GSI,Mizoram,Aizawl,,14km SE of Keifang,23.685795,93.019874,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22042,GSI,Mizoram,Champhai,,"Towards Pamchung (1km from
Rabung)",23.687031,93.203106,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22043,GSI,Mizoram,Aizawl,,"Melthum, SH- Aizawl - Lunglei",23.687833,92.722444,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22044,GSI,Mizoram,Mamit,,"Northwestern slope of Reiek
Tlang (1485m), Waiting shed
Reiek on SH Reiek - Chungtlang -
Rulpuihlim",23.688389,92.595583,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22045,GSI,Mizoram,Champhai,,3.8 km N of Rabung,23.689256,93.192172,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22046,GSI,Mizoram,Champhai,,15km E of Saitual,23.689282,93.039041,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22047,GSI,Mizoram,Mamit,South of Kanan Veng slide 2,"South of Kanan Veng, West
Phaileng on SH Aizawl - West
Phaileng - Marpara Road",23.69,92.49,True,,False,2019,year,2019,Rock,Slide,,,,,,False,outside_current_dem_coverage
22048,GSI,Mizoram,Mamit,"Thaichanglui Anti Poaching Camp slide
2","Near Thaichanglui Anti Poaching
Camp, Dampa Tiger Reserve on
SH Aizawl - West Phaileng -
Teirei - Tuipuibari road",23.69,92.35,True,,True,2018,year,2018,Rock,Slide,,,,,,False,outside_current_dem_coverage
22049,GSI,Mizoram,Mamit,SE of Tuipuibari slide 2,"About 6km SE of Tuipuibari on
SH Aizawl - West Phaileng -
Tupiuibar - Rajiv Nagar road.",23.69,92.35,True,,True,2019,year,2019,Debris,Slide,,,,,,False,outside_current_dem_coverage
22050,GSI,Mizoram,Mamit,,"Chungtlang, SH-Reiek- Mamit-
Aizawl",23.690722,92.570139,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22051,GSI,Mizoram,Champhai,,,23.69159,93.190067,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22052,GSI,Mizoram,Mamit,,"Chungtlang, SH-Reiek- Mamit-
Aizawl",23.691722,92.575111,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22053,GSI,Mizoram,Mamit,,"Chungtlang, SH-Reiek- Mamit-
Aizawl",23.6935,92.570306,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22054,GSI,Mizoram,Aizawl,,"Melthum, SH- Aizawl - Lunglei",23.693667,92.719056,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22055,GSI,Mizoram,Champhai,,S of Aiduzawl,23.694333,93.183335,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22056,GSI,Mizoram,Mamit,,"North of Chungtlang, SH-Reiek-
Mamit-Aizawl",23.695083,92.570639,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22057,GSI,Mizoram,Champhai,,16km E of Saitual,23.695088,93.041426,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22058,GSI,Mizoram,Aizawl,,"North of Thingsultliah along NH
54, NW slope of 982 peak",23.695444,92.861667,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22059,GSI,Mizoram,Aizawl,,"About 11 Km SE of Seling on SH
Seling-Keifang road",23.695528,92.884167,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22060,GSI,Mizoram,Champhai,,16.5km E of Saitual,23.696979,93.041829,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22061,GSI,Mizoram,Aizawl,,"About 9 Km SE of Seling on SH
Seling-Champhai road",23.697056,92.877944,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22062,GSI,Mizoram,Mamit,,"South of Rulpuihlim, SH-Reiek-
Mamit-Aizawl",23.697889,92.568444,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
22063,GSI,Mizoram,Aizawl,,"Tlangnuam Vengthar, Melthum -
Tlangnuam - Kulikawn Rd",23.699472,92.716167,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
22064,GSI,Mizoram,Aizawl,CP Road,"Tlangnuan, CP Road",23.6995,92.71617,True,,False,,none,,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
22065,GSI,Mizoram,Aizawl,,"About 8.5 Km SE of Seling along
SH Seling-Champhai road",23.699611,92.874917,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
